% Model:              Liquid-sperm.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jan 19 2024, 12:31
% Dimension:          2
% Nodes:              1154
% Expressions:        2
% Description:        Velocity field, x-component, Velocity field, y-component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)
4.127352853667738E-5      -9.679139460231203E-6    0.20558446197860492      -3.056366588918249E-5
4.906455184001663E-5      1.809647320223542E-5     0.19702487657020393      2.0586665849045492E-5
4.361748917424752E-5      8.6546390053859E-6       0.2063142538296765       -1.0287269758065393E-4
4.700632987180383E-5      -5.190539708829078E-7    0.2089986312562586       9.34225958971526E-5
5.982863386049403E-5      1.8699762341197898E-5    0.19640555574659646      -2.904212948403783E-4
9.917970719272061E-5      6.959009683391476E-5     0.029156491347702373     5.1056496314122925E-6
9.999999999999996E-5      7.168534444468271E-5     0.01812291864314425      4.969095053508895E-6
6.605876282367412E-5      3.144404150541541E-5     0.17241517553581184      -2.1822405192403343E-6
8.73313080526807E-5       6.54739568234658E-5      0.04985703961150343      2.0914448937586365E-5
9.356851945040135E-5      6.662792126270142E-5     0.044198554483463375     -6.555670732940477E-6
8.299008539357497E-5      6.03379312442493E-5      0.07391773493292063      7.876845707159009E-5
7.643076606259002E-5      5.47810204644221E-5      0.09789080892569915      2.5509002942157107E-5
7.116445906481952E-5      4.4629409478923705E-5    0.13546076065428062      4.631560225984075E-6
1.0573460916797378E-4     6.945443026372197E-5     0.029863835961612992     6.481511508281566E-6
1.0666666666666667E-4     7.167558477804491E-5     0.018185356614083284     2.268098359611604E-6
1.1216555692467456E-4     6.943891485092786E-5     0.029939703432187558     -1.37362815506243E-5
1.1333333333333333E-4     7.166384692211174E-5     0.018239477749966586     -7.040495327291052E-6
1.1907159016490924E-4     6.939619029405381E-5     0.030134788126081887     -1.2099657757751207E-5
1.1999999999999996E-4     7.165460723683768E-5     0.01826847083656597      -3.6718708336699907E-6
4.584873861817366E-5      -4.3755165141986596E-5   0.13826978731534198      1.8993442010744167E-4
5.014722421650172E-5      -5.4012194204047684E-5   0.1010263635020757       1.328056856708368E-4
5.957062508385838E-5      -6.602003253794408E-5    0.04725106183618582      4.732668047933142E-6
5.634099400651557E-5      -6.14924240659923E-5     0.06879129955215589      3.1226555550800054E-5
6.567811735266515E-5      -6.543150689799781E-5    0.0500589241020034       3.197361755573206E-5
6.827278186489786E-5      -6.909375439818427E-5    0.03170088044449268      -8.933615032587767E-7
7.333333333333333E-5      -7.167888304816497E-5    0.0181744671855396       -2.646870555683486E-6
4.5672555240704704E-5     -1.940876245730361E-5    0.19527001242397388      1.170416324507264E-4
5.0530709465643026E-5     -3.124974979059642E-5    0.17302615776207617      2.3723234949109853E-5
5.002260229262706E-5      -1.0474011080973546E-5   0.20504141503807857      1.556348710328877E-4
5.494912808678437E-5      7.442813622281727E-6     0.20720654654619614      -3.701826900571852E-5
5.503536318680919E-5      -2.8586485288180008E-6   0.20864427823849105      -8.826717251408597E-7
6.545190282064048E-5      9.309742978904525E-6     0.20603943063367644      -1.8751710058700636E-4
7.034527084819496E-5      1.9000906873548876E-5    0.195908155269927        -3.218830525600826E-5
1.0037529205072655E-4     6.667504454647105E-5     0.043973618727786545     1.4533045021987775E-5
7.554203613790176E-5      3.0752459425517906E-5    0.1741344379896523       -1.4387620215330043E-5
9.036637454091801E-5      6.0639764539696377E-5    0.07256259877220388      -2.8377720026818353E-5
9.672702328867482E-5      6.20028324164161E-5      0.06633187534645447      2.346118401181815E-5
8.665807047185931E-5      5.3497302005685914E-5    0.10283331762876857      -1.5364650902122295E-5
8.08558958457665E-5       4.416110602994239E-5     0.1369066804209047       -5.354572517627638E-5
1.0658090058134726E-4     6.600105775157528E-5     0.047286539454776955     -4.2706784994515885E-6
1.1368363291300998E-4     6.630816651696844E-5     0.04574490565904409      -2.7596604108221822E-5
1.2041805447799952E-4     6.649425999338349E-5     0.04483080992167605      -1.8128763852988548E-5
1.2589341965063604E-4     6.934266983017326E-5     0.03038546122025319      -1.2375833671412002E-5
1.2666666666666666E-4     7.165208263329123E-5     0.018268243580182243     -3.174953039025622E-6
1.3152044139601977E-4     6.875445129034879E-5     0.033373274501081344     -3.158078959445591E-5
1.3333333333333337E-4     7.165985525247183E-5     0.01818863165979069      -9.650779921411737E-6
5.5295444062322177E-5     -4.39906023745779E-5     0.13757297137906407      5.628226015057203E-5
6.002547890201349E-5      -5.3092880512650225E-5   0.10453640333380097      6.765305561559584E-5
6.35351197343834E-5       -6.029684779498505E-5    0.07409643632493502      7.247546491921039E-5
6.963321896366303E-5      -6.11372366988332E-5     0.07029231213451466      -4.900383723665668E-5
7.24831641035899E-5       -6.546360330997727E-5    0.04990064368717859      -6.704869989772815E-5
7.552643835784898E-5      -6.916808949087222E-5    0.03137444023592184      -9.892838309389331E-6
7.999999999999999E-5      -7.167409495958702E-5    0.018204441400878024     2.113316017792395E-6
8.080475465014245E-5      -6.928311381362678E-5    0.030793510910329697     7.524448919495851E-6
8.666666666666667E-5      -7.167347334879385E-5    0.018188325075870333     9.480276891544309E-6
5.541785532342349E-5      -1.9454501993888935E-5   0.1951754548548921       1.63643235751256E-4
6.001419551081835E-5      -3.1813147518226884E-5   0.17158190795905393      1.5474592210582393E-4
6.016918477828039E-5      -9.710588260866802E-6    0.20568725255835482      3.9466989772851824E-5
6.280123365138052E-5      -2.5944083832683245E-7   0.20903701233136948      -1.594451430833928E-4
7.057805901429975E-5      2.427040225412906E-6     0.20881888934543583      -1.548985673844603E-4
7.543533661272506E-5      9.24994665694337E-6      0.20610770604447806      -1.6165176847986225E-5
8.016077774873016E-5      1.9012161654901267E-5    0.1958859393827115       -1.2999008256176013E-5
1.0303395859212285E-4     6.10361599398857E-5      0.07078911520791674      1.920361962984025E-5
8.5154899399531E-5        3.10797193001933E-5      0.17333138094721298      -3.531920094726007E-5
9.659813035468962E-5      5.417840059589185E-5     0.10028475377000293      2.618715006052724E-5
9.113424787486115E-5      4.3792044271222515E-5    0.1380818227735285       -4.30735897595323E-5
1.1056485123867595E-4     6.049305419290301E-5     0.07319310776519132      -7.199388196620343E-5
1.1693051609566319E-4     6.182068447560964E-5     0.06713836811061294      6.963385366665441E-6
1.230774920542958E-4      6.137164124452251E-5     0.0692427168512486       -5.6105693150814665E-5
1.266917275808662E-4      6.582190143435378E-5     0.04808377723649875      -3.844095752706728E-5
1.3766539622693001E-4     6.904726010584751E-5     0.031816386101088175     -6.946021123082055E-7
1.3999999999999996E-4     7.16719345165649E-5      0.018113704130145188     -1.4948570366611624E-6
1.334664688956546E-4      6.587159003060697E-5     0.04776425797424269      -6.635581478696022E-5
1.4495051544955852E-4     6.934426955662731E-5     0.030262942436311585     -3.912264777056836E-5
1.4666666666666666E-4     7.167799423630908E-5     0.018053316574384314     -1.613264065314651E-5
1.52362723040337E-4       6.939631222182943E-5     0.029864950202592746     -7.143444151738586E-5
1.533333333333333E-4      7.168505605657232E-5     0.01792303501980252      -2.4932623792376725E-5
1.5878865846040335E-4     6.93968464315077E-5      0.029677928563950063     -1.2456732969689092E-4
1.6E-4                    7.172153487522271E-5     0.01760457154714356      -5.2896308618690977E-5
6.455876272057775E-5      -4.4409636000631244E-5   0.13631062960471318      -3.554242200871347E-5
6.990993372550222E-5      -5.383254558049525E-5    0.10173404265007369      -9.915435391623094E-5
7.604835685014165E-5      -6.042821403486082E-5    0.07357369810752118      -1.0700117732234407E-4
7.974074360799073E-5      -6.639124021646794E-5    0.04544950516023639      1.4178958673425553E-5
8.744130829557427E-5      -6.929676911317508E-5    0.03067536230395711      2.0873404197768712E-5
9.333333333333336E-5      -7.167747595548179E-5    0.018156814200202907     -6.605708840761932E-6
8.593389895081348E-5      -6.62659223494337E-5     0.046014103167289176     4.603889710005016E-5
6.575724194972316E-5      -1.891667301309163E-5    0.19600724626283642      -1.4372764087534677E-5
7.155827289397303E-5      -2.9744866795882966E-5   0.17631773253471203      2.7540887673960755E-4
7.04939871491181E-5       -8.115840087497508E-6    0.20692799780026558      -8.694350112301324E-5
7.858500813577804E-5      -4.6904823677624814E-7   0.20905301059677064      -3.272833536179148E-7
8.4440790523261E-5        9.054596130213196E-6     0.20623305964477054      -4.6561317059791464E-5
8.965100765993849E-5      1.9005742413801143E-5    0.1958424535941974       -3.712377790385212E-6
1.0608802442219103E-4     5.3500099825092785E-5    0.10280772343934498      -3.4784974035209725E-5
9.523085683404087E-5      3.00004403296044E-5      0.17578309452324867      -1.560068090550724E-4
1.0096807194899819E-4     4.320647448286527E-5     0.13990444054420692      -3.2975597190007035E-5
1.1707207482772132E-4     5.429215664828618E-5     0.09979357016340684      -2.0084959788740424E-5
1.2609861172119233E-4     5.378069837747718E-5     0.10167089311684373      -2.3821113503783186E-4
1.2999536432655316E-4     6.076595213851957E-5     0.07184006001031457      -1.4041071294601352E-4
1.4043642580703977E-4     6.54252559380247E-5      0.049874448371494795     -2.1436678965991177E-5
1.3680924386291635E-4     6.13685743650388E-5      0.06900964237057143      -9.16881244595875E-5
1.467098951272425E-4      6.61098143378521E-5      0.04650185081663625      -1.0021824772947464E-4
1.531646189327203E-4      6.6594810515798E-5       0.04392821719442846      -1.6586605740205674E-4
1.6525822220676915E-4     6.943094431761827E-5     0.02915848291414153      -1.82603976293699E-4
1.6666666666666666E-4     7.17956695789442E-5      0.016946197231891353     -6.17087972871439E-5
1.5947350699569497E-4     6.663843736964456E-5     0.04347205074031816      -2.581104880269478E-4
1.72149626876545E-4       6.948485153674285E-5     0.028339580130062225     -3.784192738571089E-4
1.733333333333333E-4      7.190503103457547E-5     0.016042963189126607     -1.6984275156923829E-4
1.791720310036169E-4      6.978713085683801E-5     0.02587717374743968      -4.284207146624023E-4
1.7999999999999996E-4     7.203858557163119E-5     0.014539827389289156     -1.2064789717377605E-4
1.8556566845372564E-4     7.021555191854279E-5     0.022658246395286647     -8.945138764147401E-4
1.8666666666666671E-4     7.214479974477907E-5     0.013281673865959789     -5.564748299146723E-4
7.498120556997656E-5      -4.35260437997231E-5     0.13900076451773472      -1.7724978210811363E-5
9.429857594353773E-5      -6.94075156438982E-5     0.030098637310886193     -1.9429843111556993E-5
1.0000000000000002E-4     -7.168126720642512E-5    0.018160775359704312     -3.485033243969526E-6
8.01693596998205E-5       -5.3110650676350275E-5   0.10442579951316229      -1.5616619360795812E-5
8.353046844628729E-5      -6.16038023385944E-5     0.06829110991934517      7.15649672294166E-5
9.270831405037374E-5      -6.649603475017102E-5    0.04485336006199042      -1.492085542614596E-5
9.023498559740702E-5      -6.262939973674064E-5    0.06346515636122153      3.9243851459279734E-5
1.0223232308840696E-4     -6.919490662819677E-5    0.03121483158758716      5.464812736228923E-6
7.680798639461418E-5      -1.8383106267922403E-5   0.19681328458073954      -1.8831997646302263E-5
8.244954938675107E-5      -2.7655848336236784E-5   0.1811137493777202       9.00442815194646E-5
8.277875562415123E-5      -9.104803770336566E-6    0.20612202371265828      -1.1404057669638186E-4
8.880875767026681E-5      1.1158411121456217E-6    0.20901928736284758      -3.442469730563347E-5
9.39992897769563E-5       1.053342557290259E-5     0.20507538033471065      -3.558398505356653E-5
9.972724516270255E-5      1.9684702291776504E-5    0.19476639557000733      -3.5446434117078635E-5
1.1131921581868884E-4     4.3477500884372455E-5    0.13907318896813511      -1.0052630964574927E-4
1.052876153151461E-4      2.936250215158518E-5     0.1772499569539456       -1.586711179366935E-4
1.2071398183429709E-4     4.280784722980622E-5     0.14108743341376562      -2.0963943477501535E-4
1.3023605657562701E-4     4.4266175710584774E-5    0.13621544621301054      -2.742076351343317E-4
1.3632216667154186E-4     5.348123814425572E-5     0.10283447886408262      -1.347896615655885E-4
1.4315461468145186E-4     6.018051368565013E-5     0.07433587257107406      -9.346724105100891E-5
1.5051006873325866E-4     6.098531267015173E-5     0.07060241466825211      -3.3393704227576733E-4
1.5615531555654533E-4     6.31086409983205E-5      0.06055356275009634      -3.0397156344914443E-4
1.6598461879049602E-4     6.656717016734128E-5     0.043337743207945416     -4.3312080494066225E-4
1.6173901137292386E-4     6.188535208956612E-5     0.06595984382673291      -6.745254006540907E-4
1.740243818608249E-4      6.607602978224877E-5     0.04491216717571131      -8.348225064535012E-4
1.8108381030751557E-4     6.687268349128835E-5     0.03989434630444345      -0.0011094239745218137
1.916484261657411E-4      7.014035077821228E-5     0.02246342802215905      -2.8921899777860455E-5
1.9333333333333336E-4     7.219790683135302E-5     0.011300830343791915     1.9754139776971824E-5
1.8617772159892795E-4     6.806749676863377E-5     0.033221045875015426     -0.0012135322150399535
1.0666666666666667E-4     -7.168683422253997E-5    0.0181081365403857       1.2190286397202125E-5
8.614231313180929E-5      -4.3691756830229433E-5   0.13844630304825453      2.544806119137351E-4
9.221102873788004E-5      -3.0491515873763E-5      0.174734019687211        4.932497440729429E-6
9.921565601392982E-5      -6.567754889878904E-5    0.04891236703693993      -1.7497247943324074E-5
9.040388047520604E-5      -5.558154147419865E-5    0.09461054070775608      8.285235732442236E-5
9.623390717603894E-5      -6.145956268011464E-5    0.06891125013368153      -5.794087701940561E-5
1.0758292335946086E-4     -6.930957929162857E-5    0.030590312488052076     2.887216694797308E-5
1.0606832625463893E-4     -6.587834847716215E-5    0.04785039878669317      6.103311031617715E-5
8.965620412125348E-5      -1.7683559104727285E-5   0.19819942184926106      8.68370936675648E-5
9.392706249891622E-5      -6.8310012711544255E-6   0.2075079872524294       3.4520776085665366E-5
9.912163946253813E-5      3.511878248025184E-6     0.2086680037577878       -9.01659208415053E-6
9.811121309644969E-5      -2.2249060899551993E-5   0.19076547091961546      -1.6760024713763434E-4
1.0395289778870148E-4     1.1502206235424545E-5    0.204239717882134        -5.658651685290337E-5
1.0969388293133697E-4     1.9815009321256013E-5    0.1945828541686592       -1.2550323549563643E-4
1.1521353195639085E-4     2.8881465405023253E-5    0.17841792472260712      -1.8674477406755848E-4
1.2437455884580585E-4     3.393834506843797E-5     0.16590312243388433      1.1337809585555148E-5
1.3230097996024556E-4     3.3348879812792546E-5    0.16724957519733052      -3.4575047939973234E-4
1.406005129549987E-4      4.113661031206582E-5     0.14624370790199828      -4.7904176544453706E-4
1.4773216793987227E-4     5.225253719993964E-5     0.10734998217305794      -4.3039596899993105E-4
1.5651520552353856E-4     5.7047954062835866E-5    0.08771097552160945      -5.343956125730817E-4
1.6878244496711407E-4     6.164404947499518E-5     0.06646067933144086      -9.779494348741114E-4
1.6353375758758652E-4     5.6257169768352676E-5    0.0906871209669579       -0.0012341868050422082
1.7731602614372473E-4     6.129229184559033E-5     0.06733555247726515      -0.001640959572677309
1.8558333123104304E-4     6.438414891495412E-5     0.05179406762000099      -0.0014451370772189517
1.1333333333333337E-4     -7.169217233793244E-5    0.018060795996075754     -9.397506097392996E-7
9.62518427928238E-5       -4.4381659050046207E-5   0.13614224783569084      3.445007850115745E-5
1.0272740363519496E-4     -3.0831627598281826E-5   0.17397734434568324      -2.801974538311412E-5
1.1425774326925264E-4     -6.93813023170238E-5     0.03020037209154677      -4.394132701415221E-6
1.0380576774943927E-4     -6.0744985517388433E-5   0.07206487494645362      1.1682845975275499E-4
1.0061638773019523E-4     -5.3625891043563595E-5   0.10224037833895282      4.277164309258265E-5
1.1306294170069118E-4     -6.629762679859949E-5    0.04576607158516816      3.5590074894053536E-6
1.1011046343869332E-4     -6.182537360527603E-5    0.0670852419747863       4.4659420221923665E-5
1.0035637777134696E-4     -1.3470857756294926E-5   0.20264712678313032      2.591084433621224E-5
1.0498647521520143E-4     -3.6524527078606836E-6   0.2085016182456383       7.29717692471469E-5
1.072180706933241E-4      4.482073028854938E-6     0.20823727607564096      3.786609978592031E-5
1.0681564267767776E-4     -2.105207441982386E-5    0.1929244045260715       2.1571675418057733E-5
1.13137334934912E-4       9.982525026718644E-6     0.20573124963862102      -1.0073218498071191E-4
1.180795452691217E-4      1.7839519967856284E-5    0.19721513643024005      3.0054285170811445E-5
1.2789003238081537E-4     2.2439577783289586E-5    0.1907590138637674       -3.570777697791111E-4
1.387836139127918E-4      2.7067414795081082E-5    0.1822622839167856       -2.3767982404638863E-4
1.503207533393471E-4      4.1817701156092194E-5    0.14352701917490893      -3.2340122498468894E-4
1.4679551168425212E-4     3.1837804802421876E-5    0.17140696184847812      -4.0738824681409126E-4
1.5930169120770057E-4     4.679519382492699E-5     0.12765140855303947      -0.0010360896111775329
1.7139293613290237E-4     5.263886837701245E-5     0.10570067236447231      -0.0016007634400394635
1.8314410718430139E-4     5.5953970946075085E-5    0.09159291777783031      -0.0017090522986002597
1.2000000000000002E-4     -7.169403891653165E-5    0.018057225379382175     -2.925361255168197E-6
1.2088989540964546E-4     -6.935522108880798E-5    0.030335111164935567     -2.389809603957626E-6
1.0658371009957657E-4     -4.438235803619479E-5    0.13608588454240833      6.542754281247576E-5
1.1260734546188956E-4     -3.123925525672299E-5    0.17307572561309012      8.644328220713675E-6
1.198907060854446E-4      -6.591865718935911E-5    0.04764639923509975      -9.974169349327647E-6
1.1043493512657412E-4     -5.504724443367724E-5    0.09669966373411097      7.696826461822544E-5
1.1643848223987844E-4     -6.135724682457341E-5    0.06927284889327755      -3.702850290378301E-5
1.2610424559016752E-4     -6.644277285035356E-5    0.045051154932971044     8.834901282565343E-6
1.1143242228060263E-4     -1.085787922662297E-5    0.20494302388506938      1.6570019601320213E-4
1.147537524023494E-4      3.082831722485136E-8     0.20886950703934196      -7.411154082539235E-6
1.175175695378093E-4      -1.9951442439175333E-5   0.1946856379726584       1.1831788868903657E-4
1.2517535855632227E-4     8.340305841634148E-6     0.20724312734768313      -1.1212844835515756E-4
1.3734814103621556E-4     1.3913875841892115E-5    0.20243944476217876      -1.5231619925721066E-4
1.4776650546022342E-4     1.972774021802456E-5     0.1948998581673955       -4.315871103692434E-4
1.572689954065732E-4      3.0655886169499886E-5    0.17466955193664818      -6.130066384836588E-4
1.6963453785472056E-4     3.84904516427429E-5      0.15428986533634317      -0.0011122943299844916
1.8098119247328154E-4     4.461131591326705E-5     0.13583943542992896      -0.0014575049685293282
1.2769238389353195E-4     -6.95093447473377E-5     0.02953839885910747      5.407652223904016E-6
1.266666666666667E-4      -7.169812202617881E-5    0.018037134832864104     3.0707745388006046E-6
1.1663989832689485E-4     -4.500760154957808E-5    0.13406571838342865      9.535028384639517E-5
1.231048050355168E-4      -3.22124859487589E-5     0.17077682448765233      2.0196233331021222E-4
1.236936018931978E-4      -6.137904305314206E-5    0.06913741061388413      4.586276191584053E-5
1.2039945364599516E-4     -5.3901708918944494E-5   0.10113545927610575      3.91590763633312E-5
1.3344093844074216E-4     -6.665544989863159E-5    0.043987822921284066     1.643016989887291E-5
1.29931478864216E-4       -6.218323673958815E-5    0.0654042753364728       1.105267074258534E-5
1.2463519400488253E-4     -7.720335853772026E-6    0.2075568726392125       1.8015556808923474E-4
1.2869010121427979E-4     -2.0499943608101444E-5   0.1939007511511471       3.142092252641869E-4
1.3672567731463692E-4     2.6897284345212294E-7    0.2093724434241647       5.296292315313884E-6
1.4763939522975824E-4     7.042391596564859E-6     0.20785516178894045      -1.6942386947325593E-4
1.584593507057573E-4      1.4257044123795876E-5    0.20262876415674572      -2.846420847844753E-4
1.689170801521248E-4      2.1690763760094297E-5    0.1925496867031503       -6.950520281762258E-4
1.798678622977161E-4      2.8358729417197126E-5    0.18011012932625667      -7.778770552967297E-4
1.3431206217502116E-4     -6.958039174442701E-5    0.029163897941410163     3.6515546619196885E-6
1.3333333333333337E-4     -7.17152488634212E-5     0.017937682556467924     1.1933167912124159E-6
1.2625625355527735E-4     -4.471828491627577E-5    0.13491806741889675      1.6532220352157196E-4
1.3242516737834885E-4     -3.183867762872497E-5    0.1716768917686519       4.1952205362406333E-4
1.398916600877788E-4      -6.622700781084957E-5    0.046045044866423974     5.826342230512513E-5
1.3019031113792583E-4     -5.4827643773022564E-5   0.09750151400337746      9.666367641650369E-6
1.367043681982821E-4      -6.128437073382453E-5    0.06953174099871583      9.84774907451225E-5
1.3725175230129007E-4     -1.2471608272435164E-5   0.20373724384999545      1.0077371213026115E-4
1.385193377310395E-4      -2.2675789548468203E-5   0.1904735710869587       3.5592620461275285E-4
1.474371610900414E-4      -6.216163663715112E-6    0.2082370673811285       2.0202531223439198E-4
1.58099535771675E-4       3.028802159396005E-7     0.21009742850711285      -3.52848174849021E-5
1.6875980629899872E-4     6.94254581502041E-6      0.20866718144379495      -2.7026424531483717E-4
1.7938550682193634E-4     1.3265219885075379E-5    0.20400161616768378      -3.480840317580129E-4
1.409225502213538E-4      -6.944867572624318E-5    0.029794606761043816     2.9486263217815184E-5
1.4609917565017362E-4     -6.640449967717076E-5    0.045054251250439104     1.1007691722272457E-4
1.4000000000000004E-4     -7.175782227421676E-5    0.017690507463422364     8.137463888135128E-6
1.3530707991614015E-4     -4.446696169312522E-5    0.13549917559683314      1.8864859650695657E-4
1.40036335180303E-4       -3.330027123026873E-5    0.16790085343902303      4.0773680301191186E-4
1.4341107121578644E-4     -6.0662961515223394E-5   0.07219775799828819      2.2961240589527477E-4
1.3947694105290902E-4     -5.467849471195015E-5    0.09790337603956717      2.680814082388519E-4
1.4994428323361365E-4     -6.21584707876724E-5     0.06519406635914723      2.0268623442780547E-4
1.4750304245286054E-4     -1.7986389804006307E-5   0.1976118488452325       5.115237252182951E-4
1.4559201029391787E-4     -2.6423967302278645E-5   0.18342107172894767      3.538182895281925E-4
1.576521532407201E-4      -1.3596437994824459E-5   0.20331082906534048      2.1462441363057774E-4
1.685119890168959E-4      -6.600743569299741E-6    0.20881097547429564      1.7794982128049904E-4
1.7918450215501094E-4     3.007693931274916E-8     0.2107546516094976       -2.717629859639008E-5
1.5305353256646738E-4     -6.665363092349577E-5    0.043662670382144365     1.4967674570098594E-4
1.473224554790768E-4      -6.953934777329226E-5    0.029239716613201513     5.305938283308637E-5
1.4666666666666666E-4     -7.18126437366471E-5     0.0173465680595072       2.090379877491734E-5
1.4539525443553654E-4     -4.657869539311677E-5    0.12835648698760824      3.573006981598711E-4
1.4860597746873335E-4     -3.6254685543576254E-5   0.15934597491473057      3.488813157018701E-4
1.5055757636593352E-4     -5.528869480282511E-5    0.0952973724542372       3.7537218075648976E-4
1.5636355640976765E-4     -6.16274254826848E-5     0.06747013731184258      4.7443237632636064E-4
1.5542110918436073E-4     -2.833420612762589E-5    0.17984948747848659      4.7038683869685425E-4
1.6771515940268002E-4     -2.1008940755804108E-5   0.19384027692855357      6.869931313450037E-4
1.7904776360023547E-4     -1.3124194298864904E-5   0.2043487860065368       3.8068059261944825E-4
1.5962950436999954E-4     -6.688059965410886E-5    0.04224546877795409      2.6755198052315013E-4
1.6352358652720823E-4     -6.252446859421691E-5    0.06285009262381545      6.603661830409054E-4
1.5417835251798975E-4     -6.960181214233495E-5    0.028768708465308292     7.418691637775086E-5
1.5333333333333334E-4     -7.184786660115206E-5    0.01706807429656707      2.380530838363691E-5
1.5817368003939318E-4     -4.5145017461950155E-5   0.13336592053134366      0.0010269731895340434
1.612228066461434E-4      -5.5961281559484374E-5   0.09217988853595115      0.0010593020160388324
1.68997805049263E-4       -3.7698881108601856E-5   0.1563957762014064       0.0011200922941635725
1.7922460543744726E-4     -2.8301843005165215E-5   0.18032273814457286      7.787715379007731E-4
1.6791003702590658E-4     -5.8996073465335393E-5   0.07847849751950718      0.0010236455131342375
1.6916047276789218E-4     -6.336399058149233E-5    0.058449221718254216     8.078207537881939E-4
1.6653700021805517E-4     -6.720057189618451E-5    0.04020067519795823      3.758353196732904E-4
1.609970928491291E-4      -6.969799904439892E-5    0.028034883754160442     1.350264892617371E-4
1.6E-4                    -7.185675503677839E-5    0.016889298037363616     5.539742520797881E-5
1.7080840350865132E-4     -5.2186009549893914E-5   0.10755031251126171      0.001562299137503007
1.8053980007181185E-4     -4.480956411213144E-5    0.1351036349604989       0.0014945934152834157
1.74919474151253E-4       -6.073610033389571E-5    0.07026684852871705      0.0015407021076783898
1.728636771470821E-4      -6.664035037416838E-5    0.042354397818312566     6.672933509847468E-4
1.6737020079815392E-4     -6.998638274458343E-5    0.02619545257717423      1.7654463664542794E-4
1.666666666666667E-4      -7.186878597993241E-5    0.016565956151135916     5.9099363325445465E-5
1.820664824005591E-4      -5.581170044996413E-5    0.09216556931047766      0.0018827092129180742
1.8253063447331484E-4     -6.200897952183316E-5    0.06353935602571255      0.0018335374129314359
1.7895744454078742E-4     -6.597690864691476E-5    0.0447051759540314       0.001183414824613659
1.7498943946325017E-4     -6.953680419708889E-5    0.027791407807346458     4.1207175428709363E-4
1.7333333333333336E-4     -7.19254586765078E-5     0.01594354256449654      1.6887392717673816E-4
1.861106717034718E-4      -6.617423346429767E-5    0.04278537192001988      0.001453752358983769
1.8222975223182743E-4     -6.97106611898227E-5     0.02559634465963676      7.306398314741862E-4
1.8E-4                    -7.202557612245019E-5    0.014598536655143896     1.569160227529288E-4
1.8852001888255754E-4     -6.985422275141933E-5    0.023907153259861313     8.121733928775507E-4
1.8666666666666666E-4     -7.211152539424872E-5    0.013348825532751463     5.25859662831051E-4
1.9333333333333336E-4     -7.215450003014801E-5    0.01157421858058829      -3.814103998788714E-5
-2.0E-4                   -7.5E-5                  0.07                     1.4967692553105933E-15
-1.9333333333333336E-4    -7.5E-5                  0                        0
-2.0000000000000004E-4    -7.373236720014273E-5    0.14                     -9.978461702070487E-16
-1.9333333333333336E-4    -7.373236720014273E-5    0.06486182486306792      0.014928925490304308
-2.0E-4                   7.368726756042767E-5     0.14                     0
-1.9333333333333336E-4    7.368726756042769E-5     0.06792727197985668      -0.015293223973352607
-2.0E-4                   7.5E-5                   0.07                     0
-1.9333333333333336E-4    7.500000000000001E-5     0                        0
-1.8666666666666671E-4    -7.369313716674248E-5    0.027220045029915495     -4.576362078262258E-4
-1.8666666666666671E-4    -7.5E-5                  0                        0
-1.7999999999999996E-4    -7.365264871713316E-5    0.023182403818007388     0.0011374962839702345
-1.7999999999999996E-4    -7.5E-5                  0                        0
-1.8666666666666666E-4    7.364052353011725E-5     0.028810837682110436     1.579018697405615E-4
-1.8666666666666666E-4    7.5E-5                   0                        0
-1.8E-4                   7.359972809097446E-5     0.023837236630681557     -0.0011607781876997003
-1.8E-4                   7.5E-5                   0                        0
-1.733333333333333E-4     -7.361827124451354E-5    0.017461386726352154     4.3237389924597364E-4
-1.733333333333333E-4     -7.5E-5                  0                        0
-1.7333333333333336E-4    7.357037994431755E-5     0.018101702226836307     -4.421779600894343E-4
-1.7333333333333336E-4    7.5E-5                   0                        0
-1.666666666666667E-4     7.355015072840212E-5     0.015829728685616128     -3.037852467213691E-4
-1.666666666666667E-4     7.500000000000001E-5     0                        0
-1.6666666666666666E-4    -7.359017825842657E-5    0.015468388228754865     2.761033661108469E-4
-1.6666666666666666E-4    -7.5E-5                  0                        0
-1.6E-4                   -7.356729094224112E-5    0.01365252041587187      2.2885004675605186E-4
-1.6E-4                   -7.5E-5                  0                        0
-1.6E-4                   7.353616556942964E-5     0.013930479684893164     -2.0733806697378204E-4
-1.6E-4                   7.5E-5                   0                        0
-1.5333333333333334E-4    7.35246703174367E-5      0.012809498205337586     -1.4833633789133408E-4
-1.5333333333333334E-4    7.5E-5                   0                        0
-1.4666666666666666E-4    7.351398515387467E-5     0.011857487927787935     -1.2592588544139678E-4
-1.4666666666666666E-4    7.5E-5                   0                        0
-1.533333333333333E-4     -7.35506172274393E-5     0.012474432286457006     1.4474114719664188E-4
-1.533333333333333E-4     -7.5E-5                  0                        0
-1.4000000000000004E-4    7.35052532967742E-5      0.011102965487558238     -1.0057220656603692E-4
-1.4000000000000004E-4    7.500000000000001E-5     0                        0
-1.4666666666666666E-4    -7.353792623159725E-5    0.011651747752305304     1.0455729705138082E-4
-1.4666666666666666E-4    -7.500000000000001E-5    0                        0
-1.3999999999999996E-4    -7.35261730715224E-5     0.011073268137664419     8.335179889640484E-5
